graph_id,family,n_nodes,n_edges,method,size,valid,runtime,label_size
3161,p_hat,36,183,greedy_random,6,True,1.6927719116210938e-05,10
3161,p_hat,36,183,sa_restarts,10,True,0.00033783912658691406,10
3161,p_hat,36,183,gat_cond+greedy,10,True,0.002044200897216797,10
3970,sanchis_random,85,1748,greedy_min_degree,8,True,0.0017199516296386719,8
3970,sanchis_random,85,1748,greedy_random,8,True,2.8133392333984375e-05,8
3970,sanchis_random,85,1748,sa_restarts,7,True,0.0006062984466552734,8
3970,sanchis_random,85,1748,gat_cond+greedy,9,True,0.007595062255859375,8
2734,keller,200,12417,greedy_min_degree,23,True,0.01178598403930664,23
2734,keller,200,12417,greedy_random,9,True,5.1975250244140625e-05,23
2734,keller,200,12417,sa_restarts,21,True,0.0025970935821533203,23
2734,keller,200,12417,gat_cond+greedy,8,True,0.019507884979248047,23
3671,sanchis,101,3132,greedy_min_degree,7,True,0.002958059310913086,8
3671,sanchis,101,3132,greedy_random,4,True,3.719329833984375e-05,8
3671,sanchis,101,3132,sa_restarts,6,True,0.0007688999176025391,8
3671,sanchis,101,3132,gat_cond+greedy,7,True,0.011818170547485352,8
3611,sanchis,45,630,greedy_min_degree,5,True,0.0006759166717529297,5
3611,sanchis,45,630,greedy_random,4,True,3.1948089599609375e-05,5
3611,sanchis,45,630,sa_restarts,5,True,0.00036907196044921875,5
3611,sanchis,45,630,gat_cond+greedy,5,True,0.003538846969604492,5
2144,johnson,55,1076,greedy_min_degree,6,True,0.0010869503021240234,6
2144,johnson,55,1076,greedy_random,6,True,2.5033950805664062e-05,6
2144,johnson,55,1076,sa_restarts,6,True,0.0005099773406982422,6
2144,johnson,55,1076,gat_cond+greedy,6,True,0.004431009292602539,6
3919,sanchis_random,41,410,greedy_min_degree,6,True,0.00045490264892578125,7
3919,sanchis_random,41,410,greedy_random,5,True,2.3126602172851562e-05,7
3919,sanchis_random,41,410,sa_restarts,6,True,0.0003578662872314453,7
3919,sanchis_random,41,410,gat_cond+greedy,5,True,0.002609729766845703,7
4120,sanchis_random,27,190,greedy_min_degree,6,True,0.0002319812774658203,6
4120,sanchis_random,27,190,greedy_random,4,True,1.9073486328125e-05,6
4120,sanchis_random,27,190,sa_restarts,5,True,0.00025582313537597656,6
4120,sanchis_random,27,190,exact,6,True,0.00033473968505859375,6
4120,sanchis_random,27,190,gat_cond+greedy,6,True,0.0018391609191894531,6
40,brockington,51,708,greedy_min_degree,6,True,0.0007176399230957031,7
40,brockington,51,708,greedy_random,5,True,2.002716064453125e-05,7
40,brockington,51,708,sa_restarts,6,True,0.0004398822784423828,7
40,brockington,51,708,gat_cond+greedy,6,True,0.0026869773864746094,7
4532,steiner,200,18634,greedy_min_degree,5,True,0.01888108253479004,5
4532,steiner,200,18634,greedy_random,4,True,6.604194641113281e-05,5
4532,steiner,200,18634,sa_restarts,4,True,0.0013189315795898438,5
4532,steiner,200,18634,gat_cond+greedy,3,True,0.027315139770507812,5
1862,johnson,200,19418,greedy_min_degree,3,True,0.018002986907958984,3
1862,johnson,200,19418,greedy_random,2,True,5.412101745605469e-05,3
1862,johnson,200,19418,sa_restarts,3,True,0.001191854476928711,3
1862,johnson,200,19418,gat_cond+greedy,2,True,0.0340578556060791,3
4873,steiner,43,761,greedy_min_degree,4,True,0.0007278919219970703,4
4873,steiner,43,761,greedy_random,4,True,2.6941299438476562e-05,4
4873,steiner,43,761,sa_restarts,4,True,0.00031304359436035156,4
4873,steiner,43,761,gat_cond+greedy,4,True,0.0041391849517822266,4
4249,sanchis_random,172,11126,greedy_min_degree,6,True,0.010457038879394531,6
4249,sanchis_random,172,11126,greedy_random,4,True,4.982948303222656e-05,6
4249,sanchis_random,172,11126,sa_restarts,6,True,0.0012409687042236328,6
4249,sanchis_random,172,11126,gat_cond+greedy,6,True,0.019511938095092773,6
782,c_fat,60,1735,greedy_min_degree,2,True,0.0016109943389892578,2
782,c_fat,60,1735,greedy_random,2,True,2.5987625122070312e-05,2
782,c_fat,60,1735,sa_restarts,2,True,0.00032591819763183594,2
782,c_fat,60,1735,gat_cond+greedy,2,True,0.006783008575439453,2
1728,johnson,77,2796,greedy_min_degree,3,True,0.0027871131896972656,3
1728,johnson,77,2796,greedy_random,2,True,3.2901763916015625e-05,3
1728,johnson,77,2796,sa_restarts,3,True,0.00040721893310546875,3
1728,johnson,77,2796,gat_cond+greedy,3,True,0.008231878280639648,3
2101,johnson,163,11405,greedy_min_degree,7,True,0.011974811553955078,7
2101,johnson,163,11405,greedy_random,7,True,5.793571472167969e-05,7
2101,johnson,163,11405,sa_restarts,5,True,0.0011472702026367188,7
2101,johnson,163,11405,gat_cond+greedy,5,True,0.01866006851196289,7
32,brockington,185,9722,greedy_min_degree,9,True,0.04296588897705078,9
32,brockington,185,9722,greedy_random,6,True,6.508827209472656e-05,9
32,brockington,185,9722,sa_restarts,7,True,0.001661062240600586,9
32,brockington,185,9722,gat_cond+greedy,7,True,0.017004013061523438,9
591,c_fat,108,5620,greedy_min_degree,2,True,0.004930019378662109,3
591,c_fat,108,5620,greedy_random,2,True,4.291534423828125e-05,3
591,c_fat,108,5620,sa_restarts,3,True,0.0005981922149658203,3
591,c_fat,108,5620,gat_cond+greedy,2,True,0.014734029769897461,3
809,c_fat,173,4907,greedy_min_degree,6,True,0.004996061325073242,6
809,c_fat,173,4907,greedy_random,5,True,4.1961669921875e-05,6
809,c_fat,173,4907,sa_restarts,6,True,0.0008168220520019531,6
809,c_fat,173,4907,gat_cond+greedy,6,True,0.013037919998168945,6
1723,johnson,18,81,greedy_min_degree,4,True,0.00011706352233886719,4
1723,johnson,18,81,greedy_random,4,True,1.811981201171875e-05,4
1723,johnson,18,81,sa_restarts,4,True,0.0001990795135498047,4
1723,johnson,18,81,exact,4,True,0.00014090538024902344,4
1723,johnson,18,81,gat_cond+greedy,4,True,0.0013308525085449219,4
2430,keller,62,905,greedy_min_degree,15,True,0.0009579658508300781,15
2430,keller,62,905,greedy_random,14,True,2.5987625122070312e-05,15
2430,keller,62,905,sa_restarts,8,True,0.0006680488586425781,15
2430,keller,62,905,gat_cond+greedy,15,True,0.0034639835357666016,15
463,brockington,39,513,greedy_min_degree,4,True,0.000560760498046875,5
463,brockington,39,513,greedy_random,3,True,2.09808349609375e-05,5
463,brockington,39,513,sa_restarts,4,True,0.0003020763397216797,5
463,brockington,39,513,gat_cond+greedy,4,True,0.003644227981567383,5
1228,hamming,54,1262,greedy_min_degree,3,True,0.0011630058288574219,3
1228,hamming,54,1262,greedy_random,2,True,2.4080276489257812e-05,3
1228,hamming,54,1262,sa_restarts,3,True,0.00033092498779296875,3
1228,hamming,54,1262,gat_cond+greedy,3,True,0.004356861114501953,3
3886,sanchis,177,9889,greedy_min_degree,7,True,0.009865999221801758,7
3886,sanchis,177,9889,greedy_random,5,True,5.817413330078125e-05,7
3886,sanchis,177,9889,sa_restarts,7,True,0.0015320777893066406,7
3886,sanchis,177,9889,gat_cond+greedy,6,True,0.018176794052124023,7
1926,johnson,52,947,greedy_min_degree,6,True,0.0009210109710693359,6
1926,johnson,52,947,greedy_random,4,True,2.8848648071289062e-05,6
1926,johnson,52,947,sa_restarts,6,True,0.0005092620849609375,6
1926,johnson,52,947,gat_cond+greedy,5,True,0.004355192184448242,6
2307,keller,200,12471,greedy_min_degree,23,True,0.01252889633178711,27
2307,keller,200,12471,greedy_random,12,True,7.081031799316406e-05,27
2307,keller,200,12471,sa_restarts,15,True,0.0025148391723632812,27
2307,keller,200,12471,gat_cond+greedy,13,True,0.020546913146972656,27
2758,keller,54,683,greedy_min_degree,13,True,0.0007281303405761719,14
2758,keller,54,683,greedy_random,14,True,2.8133392333984375e-05,14
2758,keller,54,683,sa_restarts,14,True,0.0005331039428710938,14
2758,keller,54,683,gat_cond+greedy,8,True,0.0036618709564208984,14
810,c_fat,71,2452,greedy_min_degree,2,True,0.0021791458129882812,2
810,c_fat,71,2452,greedy_random,1,True,2.6941299438476562e-05,2
810,c_fat,71,2452,sa_restarts,2,True,0.00035691261291503906,2
810,c_fat,71,2452,gat_cond+greedy,2,True,0.009525060653686523,2
844,c_fat,77,865,greedy_min_degree,7,True,0.0009372234344482422,7
844,c_fat,77,865,greedy_random,5,True,2.574920654296875e-05,7
844,c_fat,77,865,sa_restarts,6,True,0.00045371055603027344,7
844,c_fat,77,865,gat_cond+greedy,7,True,0.005362033843994141,7
1148,hamming,200,16997,greedy_min_degree,9,True,0.016614198684692383,9
1148,hamming,200,16997,greedy_random,8,True,5.4836273193359375e-05,9
1148,hamming,200,16997,sa_restarts,8,True,0.0016608238220214844,9
1148,hamming,200,16997,gat_cond+greedy,8,True,0.02637481689453125,9
2021,johnson,42,826,greedy_min_degree,2,True,0.0007700920104980469,3
2021,johnson,42,826,greedy_random,2,True,2.3126602172851562e-05,3
2021,johnson,42,826,sa_restarts,3,True,0.00028705596923828125,3
2021,johnson,42,826,gat_cond+greedy,3,True,0.00395512580871582,3
3567,sanchis,80,1998,greedy_min_degree,6,True,0.0019812583923339844,6
3567,sanchis,80,1998,greedy_random,5,True,4.100799560546875e-05,6
3567,sanchis,80,1998,sa_restarts,7,True,0.0005879402160644531,6
3567,sanchis,80,1998,gat_cond+greedy,6,True,0.00907588005065918,6
4155,sanchis_random,103,3379,greedy_min_degree,6,True,0.003217935562133789,6
4155,sanchis_random,103,3379,greedy_random,5,True,3.409385681152344e-05,6
4155,sanchis_random,103,3379,sa_restarts,7,True,0.0006861686706542969,6
4155,sanchis_random,103,3379,gat_cond+greedy,6,True,0.00899815559387207,6
1874,johnson,48,801,greedy_min_degree,6,True,0.0007851123809814453,6
1874,johnson,48,801,greedy_random,6,True,2.9802322387695312e-05,6
1874,johnson,48,801,sa_restarts,6,True,0.00043702125549316406,6
1874,johnson,48,801,gat_cond+greedy,4,True,0.0033860206604003906,6
1999,johnson,50,1218,greedy_min_degree,2,True,0.0011000633239746094,2
1999,johnson,50,1218,greedy_random,1,True,2.002716064453125e-05,2
